Date,Census,Order,Treatment,Shelter,Site,Position,Species,Moisture,Densiometer,Days,Diameter,Leaf_area,Number_leaves
12/11/19,8,132,Control,9,SIMGLA,4,GUAGUI,43.534091,8.06,203,2.1,29.15,3
12/11/19,8,133,Control,9,SIMGLA,5,CECSCH,43.534091,8.06,203,NA,NA,NA
12/11/19,8,134,Control,9,SIMGLA,6,SCHMOR,43.534091,8.06,203,NA,NA,NA
12/11/19,8,135,Control,9,SIMGLA,7,MANBID,43.534091,8.06,203,2.3,45.43,4
12/11/19,8,136,Control,9,SIMGLA,8,UREBAC,43.534091,8.06,203,NA,NA,NA
12/11/19,8,137,Control,9,SIMGLA,9,PREMON,43.534091,8.06,203,2.8,9.17,1
12/11/19,8,138,Control,9,SIMGLA,10,CECSCH,43.534091,8.06,203,NA,NA,NA
12/11/19,8,139,Control,9,SIMGLA,11,PREMON,43.534091,8.06,203,3.2,19.16,2
12/11/19,8,140,Control,9,SIMGLA,12,INGLAU,43.534091,8.06,203,4.3,85.96,6
12/11/19,8,141,Control,9,SIMGLA,13,INGLAU,43.534091,8.06,203,4.2,209.41,21
12/11/19,8,142,Control,9,SIMGLA,14,GUAGUI,43.534091,8.06,203,2.3,27.08,2
12/11/19,8,143,Control,9,SIMGLA,15,UREBAC,43.534091,8.06,203,NA,NA,NA
12/11/19,8,144,Control,9,SIMGLA,16,SCHMOR,43.534091,8.06,203,NA,NA,NA
12/11/19,8,145,Drought,10,SIMGLA,1,MANBID,14.488636,8.32,203,2.1,32.3,4
12/11/19,8,146,Drought,10,SIMGLA,2,TETBAL,14.488636,8.32,203,2.5,65.43,2
12/11/19,8,147,Drought,10,SIMGLA,3,UREBAC,14.488636,8.32,203,1.9,5.75,2
12/11/19,8,148,Drought,10,SIMGLA,4,UREBAC,14.488636,8.32,203,NA,NA,NA
12/11/19,8,149,Drought,10,SIMGLA,5,CECSCH,14.488636,8.32,203,NA,NA,NA
12/11/19,8,150,Drought,10,SIMGLA,6,TETBAL,14.488636,8.32,203,NA,NA,NA
12/11/19,8,151,Drought,10,SIMGLA,7,CECSCH,14.488636,8.32,203,NA,NA,NA
12/11/19,8,152,Drought,10,SIMGLA,8,INGLAU,14.488636,8.32,203,4.3,154.8,10
12/11/19,8,153,Drought,10,SIMGLA,9,INGLAU,14.488636,8.32,203,4.4,69.61,4
12/11/19,8,154,Drought,10,SIMGLA,10,PREMON,14.488636,8.32,203,NA,NA,NA
12/11/19,8,155,Drought,10,SIMGLA,11,GUAGUI,14.488636,8.32,203,8.5,6.2,1
12/11/19,8,156,Drought,10,SIMGLA,12,MANBID,14.488636,8.32,203,2,37.55,5
12/11/19,8,157,Drought,10,SIMGLA,13,SCHMOR,14.488636,8.32,203,1.7,9.54,2
12/11/19,8,158,Drought,10,SIMGLA,14,PREMON,14.488636,8.32,203,NA,NA,NA
12/11/19,8,159,Drought,10,SIMGLA,15,GUAGUI,14.488636,8.32,203,2.5,5.17,1
12/11/19,8,160,Drought,10,SIMGLA,16,SCHMOR,14.488636,8.32,203,1.4,10.19,3
12/11/19,8,161,Drought,11,SIMGLA,1,CECSCH,27.552273,10.14,203,NA,NA,NA
12/11/19,8,162,Drought,11,SIMGLA,2,PREMON,27.552273,10.14,203,2.7,9.17,1
12/11/19,8,163,Drought,11,SIMGLA,3,CECSCH,27.552273,10.14,203,NA,NA,NA
12/11/19,8,164,Drought,11,SIMGLA,4,INGLAU,27.552273,10.14,203,2.7,93.07,9
12/11/19,8,165,Drought,11,SIMGLA,5,PREMON,27.552273,10.14,203,NA,NA,NA
12/11/19,8,166,Drought,11,SIMGLA,6,UREBAC,27.552273,10.14,203,NA,NA,NA
12/11/19,8,167,Drought,11,SIMGLA,7,INGLAU,27.552273,10.14,203,4,144.03,11
12/11/19,8,168,Drought,11,SIMGLA,8,SCHMOR,27.552273,10.14,203,2.4,63.86,7
12/11/19,8,169,Drought,11,SIMGLA,9,UREBAC,27.552273,10.14,203,NA,NA,NA
12/11/19,8,170,Drought,11,SIMGLA,10,TETBAL,27.552273,10.14,203,3.2,69,3
12/11/19,8,171,Drought,11,SIMGLA,11,MANBID,27.552273,10.14,203,2,29.28,3
12/11/19,8,172,Drought,11,SIMGLA,12,GUAGUI,27.552273,10.14,203,2.4,57.26,4
12/11/19,8,173,Drought,11,SIMGLA,13,MANBID,27.552273,10.14,203,2.1,39.37,4
12/11/19,8,174,Drought,11,SIMGLA,14,GUAGUI,27.552273,10.14,203,2.4,45.48,3
12/11/19,8,175,Drought,11,SIMGLA,15,SCHMOR,27.552273,10.14,203,1.9,19.56,4
12/11/19,8,176,Drought,11,SIMGLA,16,TETBAL,27.552273,10.14,203,NA,NA,NA
12/11/19,8,177,Control,12,SIMGLA,1,GUAGUI,36.618182,5.72,203,2.2,39.07,3
12/11/19,8,178,Control,12,SIMGLA,2,GUAGUI,36.618182,5.72,203,2.5,32.87,2
12/11/19,8,179,Control,12,SIMGLA,3,MANBID,36.618182,5.72,203,2.3,42.2,5
12/11/19,8,180,Control,12,SIMGLA,4,SCHMOR,36.618182,5.72,203,1.5,28.45,5
12/11/19,8,181,Control,12,SIMGLA,5,UREBAC,36.618182,5.72,203,1.3,9.47,6
12/11/19,8,182,Control,12,SIMGLA,6,SCHMOR,36.618182,5.72,203,1.2,37.99,4
12/11/19,8,183,Control,12,SIMGLA,7,CECSCH,36.618182,5.72,203,NA,NA,NA
12/11/19,8,184,Control,12,SIMGLA,8,TETBAL,36.618182,5.72,203,4.3,110.23,3
12/11/19,8,185,Control,12,SIMGLA,9,PREMON,36.618182,5.72,203,NA,NA,NA
12/11/19,8,186,Control,12,SIMGLA,10,CECSCH,36.618182,5.72,203,0.8,4.93,3
12/11/19,8,187,Control,12,SIMGLA,11,UREBAC,36.618182,5.72,203,2.2,6.23,2
12/11/19,8,188,Control,12,SIMGLA,12,INGLAU,36.618182,5.72,203,3.8,134.99,10
12/11/19,8,189,Control,12,SIMGLA,13,TETBAL,36.618182,5.72,203,3.5,66.53,2
12/11/19,8,190,Control,12,SIMGLA,14,MANBID,36.618182,5.72,203,2.3,40.18,4
12/11/19,8,191,Control,12,SIMGLA,15,PREMON,36.618182,5.72,203,2.8,8.81,1
12/11/19,8,192,Control,12,SIMGLA,16,INGLAU,36.618182,5.72,203,4.4,128.07,9
12/11/19,8,193,Drought,13,SIMGLA,1,GUAGUI,16.781818,9.62,203,2.1,22.74,2
12/11/19,8,194,Drought,13,SIMGLA,2,TETBAL,16.781818,9.62,203,2.8,33.54,1
12/11/19,8,195,Drought,13,SIMGLA,3,MANBID,16.781818,9.62,203,2,28.27,4
12/11/19,8,196,Drought,13,SIMGLA,4,SCHMOR,16.781818,9.62,203,NA,NA,NA
12/11/19,8,197,Drought,13,SIMGLA,5,PREMON,16.781818,9.62,203,NA,NA,NA
12/11/19,8,198,Drought,13,SIMGLA,6,INGLAU,16.781818,9.62,203,3,116.53,11
12/11/19,8,199,Drought,13,SIMGLA,7,GUAGUI,16.781818,9.62,203,2.9,22.12,2
12/11/19,8,200,Drought,13,SIMGLA,8,SCHMOR,16.781818,9.62,203,NA,NA,NA
12/11/19,8,201,Drought,13,SIMGLA,9,CECSCH,16.781818,9.62,203,NA,NA,NA
12/11/19,8,202,Drought,13,SIMGLA,10,PREMON,16.781818,9.62,203,4.3,13.26,1
12/11/19,8,203,Drought,13,SIMGLA,11,CECSCH,16.781818,9.62,203,NA,NA,NA
12/11/19,8,204,Drought,13,SIMGLA,12,MANBID,16.781818,9.62,203,2.4,32.71,4
12/11/19,8,205,Drought,13,SIMGLA,13,UREBAC,16.781818,9.62,203,NA,NA,NA
12/11/19,8,206,Drought,13,SIMGLA,14,TETBAL,16.781818,9.62,203,NA,NA,NA
12/11/19,8,207,Drought,13,SIMGLA,15,UREBAC,16.781818,9.62,203,NA,NA,NA
12/11/19,8,208,Drought,13,SIMGLA,16,INGLAU,16.781818,9.62,203,9.2,170.38,14
12/11/19,8,209,Control,14,SIMGLA,1,MANBID,36.997727,15.6,203,2.1,25.84,3
12/11/19,8,210,Control,14,SIMGLA,2,UREBAC,36.997727,15.6,203,NA,NA,NA
12/11/19,8,211,Control,14,SIMGLA,3,TETBAL,36.997727,15.6,203,3.3,77.8,2
12/11/19,8,212,Control,14,SIMGLA,4,PREMON,36.997727,15.6,203,4.5,32.05,3
12/11/19,8,213,Control,14,SIMGLA,5,GUAGUI,36.997727,15.6,203,2.9,48.37,4
12/11/19,8,214,Control,14,SIMGLA,6,INGLAU,36.997727,15.6,203,4.4,70.96,6
12/11/19,8,215,Control,14,SIMGLA,7,SCHMOR,36.997727,15.6,203,2.4,28.13,4
12/11/19,8,216,Control,14,SIMGLA,8,INGLAU,36.997727,15.6,203,5.7,254.03,18
12/11/19,8,217,Control,14,SIMGLA,9,CECSCH,36.997727,15.6,203,NA,NA,NA
12/11/19,8,218,Control,14,SIMGLA,10,PREMON,36.997727,15.6,203,4.4,23.15,2
12/11/19,8,219,Control,14,SIMGLA,11,MANBID,36.997727,15.6,203,2.4,52.7,5
12/11/19,8,220,Control,14,SIMGLA,12,TETBAL,36.997727,15.6,203,3.2,68.18,2
12/11/19,8,221,Control,14,SIMGLA,13,UREBAC,36.997727,15.6,203,NA,NA,NA
12/11/19,8,222,Control,14,SIMGLA,14,CECSCH,36.997727,15.6,203,1.3,3.8,2
12/11/19,8,223,Control,14,SIMGLA,15,GUAGUI,36.997727,15.6,203,2.9,43.82,3
12/11/19,8,224,Control,14,SIMGLA,16,SCHMOR,36.997727,15.6,203,1.8,13.74,3
12/11/19,8,225,Control,15,SIMGLA,1,UREBAC,30.784091,5.98,203,NA,NA,NA
12/11/19,8,226,Control,15,SIMGLA,2,INGLAU,30.784091,5.98,203,4.8,141.73,13
12/11/19,8,227,Control,15,SIMGLA,3,MANBID,30.784091,5.98,203,2.2,33.31,4
12/11/19,8,228,Control,15,SIMGLA,4,CECSCH,30.784091,5.98,203,NA,NA,NA
12/11/19,8,229,Control,15,SIMGLA,5,PREMON,30.784091,5.98,203,4,25.88,3
12/11/19,8,230,Control,15,SIMGLA,6,SCHMOR,30.784091,5.98,203,1.7,33.63,5
12/11/19,8,231,Control,15,SIMGLA,7,INGLAU,30.784091,5.98,203,3.5,133.46,11
12/11/19,8,232,Control,15,SIMGLA,8,TETBAL,30.784091,5.98,203,3.4,95.12,3
12/11/19,8,233,Control,15,SIMGLA,9,TETBAL,30.784091,5.98,203,2.6,72.02,2
12/11/19,8,234,Control,15,SIMGLA,10,SCHMOR,30.784091,5.98,203,NA,NA,NA
12/11/19,8,235,Control,15,SIMGLA,11,GUAGUI,30.784091,5.98,203,3,44.03,3
12/11/19,8,236,Control,15,SIMGLA,12,GUAGUI,30.784091,5.98,203,2.3,37.83,3
12/11/19,8,237,Control,15,SIMGLA,13,UREBAC,30.784091,5.98,203,NA,NA,NA
12/11/19,8,238,Control,15,SIMGLA,14,CECSCH,30.784091,5.98,203,NA,NA,NA
12/11/19,8,239,Control,15,SIMGLA,15,PREMON,30.784091,5.98,203,3.2,13.98,2
12/11/19,8,240,Control,15,SIMGLA,16,MANBID,30.784091,5.98,203,2,26.25,3
12/11/19,8,241,Drought,16,SIMGLA,1,TETBAL,23.454545,8.84,203,4.4,78.62,2
12/11/19,8,242,Drought,16,SIMGLA,2,UREBAC,23.454545,8.84,203,1.9,11.65,2
12/11/19,8,243,Drought,16,SIMGLA,3,CECSCH,23.454545,8.84,203,NA,NA,NA
12/11/19,8,244,Drought,16,SIMGLA,4,INGLAU,23.454545,8.84,203,2.6,138.07,11
12/11/19,8,245,Drought,16,SIMGLA,5,MANBID,23.454545,8.84,203,2.4,37.35,4
12/11/19,8,246,Drought,16,SIMGLA,6,GUAGUI,23.454545,8.84,203,3,72.15,5
12/11/19,8,247,Drought,16,SIMGLA,7,UREBAC,23.454545,8.84,203,NA,NA,NA
12/11/19,8,248,Drought,16,SIMGLA,8,PREMON,23.454545,8.84,203,4.2,10.71,1
12/11/19,8,249,Drought,16,SIMGLA,9,SCHMOR,23.454545,8.84,203,1.3,18.11,5
12/11/19,8,250,Drought,16,SIMGLA,10,INGLAU,23.454545,8.84,203,3.4,101.34,10
12/11/19,8,251,Drought,16,SIMGLA,11,CECSCH,23.454545,8.84,203,NA,NA,NA
12/11/19,8,252,Drought,16,SIMGLA,12,PREMON,23.454545,8.84,203,3.9,18.34,2
12/11/19,8,253,Drought,16,SIMGLA,13,SCHMOR,23.454545,8.84,203,NA,NA,NA
12/11/19,8,254,Drought,16,SIMGLA,14,GUAGUI,23.454545,8.84,203,NA,NA,NA
12/11/19,8,255,Drought,16,SIMGLA,15,TETBAL,23.454545,8.84,203,NA,NA,NA
12/11/19,8,256,Drought,16,SIMGLA,16,MANBID,23.454545,8.84,203,2.2,30.69,4
12/11/19,8,257,Drought,17,SIMGLA,1,SCHMOR,30.361364,14.04,203,1.8,24.9,4
12/11/19,8,258,Drought,17,SIMGLA,2,PREMON,30.361364,14.04,203,2.9,18.25,2
12/11/19,8,259,Drought,17,SIMGLA,3,SCHMOR,30.361364,14.04,203,NA,NA,NA
12/11/19,8,260,Drought,17,SIMGLA,4,MANBID,30.361364,14.04,203,2,24.63,3
12/11/19,8,261,Drought,17,SIMGLA,5,INGLAU,30.361364,14.04,203,4.6,273.26,17
12/11/19,8,262,Drought,17,SIMGLA,6,GUAGUI,30.361364,14.04,203,3,56.64,4
12/11/19,8,263,Drought,17,SIMGLA,7,TETBAL,30.361364,14.04,203,NA,NA,NA
12/11/19,8,264,Drought,17,SIMGLA,8,CECSCH,30.361364,14.04,203,NA,NA,NA
12/11/19,8,265,Drought,17,SIMGLA,9,UREBAC,30.361364,14.04,203,NA,NA,NA
12/11/19,8,266,Drought,17,SIMGLA,10,GUAGUI,30.361364,14.04,203,2,19.43,2
12/11/19,8,267,Drought,17,SIMGLA,11,UREBAC,30.361364,14.04,203,NA,NA,NA
12/11/19,8,268,Drought,17,SIMGLA,12,MANBID,30.361364,14.04,203,2.5,36.95,4
12/11/19,8,269,Drought,17,SIMGLA,13,CECSCH,30.361364,14.04,203,NA,NA,NA
12/11/19,8,270,Drought,17,SIMGLA,14,PREMON,30.361364,14.04,203,3.2,14.71,2
12/11/19,8,271,Drought,17,SIMGLA,15,INGLAU,30.361364,14.04,203,5,206.15,14
12/11/19,8,272,Drought,17,SIMGLA,16,TETBAL,30.361364,14.04,203,NA,NA,NA
12/11/19,8,273,Drought,18,SIMGLA,1,MANBID,15.165909,19.24,203,2.2,37.96,4
12/11/19,8,274,Drought,18,SIMGLA,2,UREBAC,15.165909,19.24,203,NA,NA,NA
12/11/19,8,275,Drought,18,SIMGLA,3,PREMON,15.165909,19.24,203,3.3,9.35,1
12/11/19,8,276,Drought,18,SIMGLA,4,CECSCH,15.165909,19.24,203,NA,NA,NA
12/11/19,8,277,Drought,18,SIMGLA,5,CECSCH,15.165909,19.24,203,NA,NA,NA
12/11/19,8,278,Drought,18,SIMGLA,6,TETBAL,15.165909,19.24,203,NA,NA,NA
12/11/19,8,279,Drought,18,SIMGLA,7,MANBID,15.165909,19.24,203,2.4,50.48,6
12/11/19,8,280,Drought,18,SIMGLA,8,SCHMOR,15.165909,19.24,203,1.5,14.23,4
12/11/19,8,281,Drought,18,SIMGLA,9,INGLAU,15.165909,19.24,203,NA,NA,NA
12/11/19,8,282,Drought,18,SIMGLA,10,GUAGUI,15.165909,19.24,203,NA,NA,NA
12/11/19,8,283,Drought,18,SIMGLA,11,INGLAU,15.165909,19.24,203,4.4,80.38,8
12/11/19,8,284,Drought,18,SIMGLA,12,UREBAC,15.165909,19.24,203,NA,NA,NA
12/11/19,8,285,Drought,18,SIMGLA,13,SCHMOR,15.165909,19.24,203,NA,NA,NA
12/11/19,8,286,Drought,18,SIMGLA,14,GUAGUI,15.165909,19.24,203,NA,NA,NA
12/11/19,8,287,Drought,18,SIMGLA,15,TETBAL,15.165909,19.24,203,NA,NA,NA
12/11/19,8,288,Drought,18,SIMGLA,16,PREMON,15.165909,19.24,203,NA,NA,NA
12/11/19,8,289,Control,19,SIMGLA,1,PREMON,40.947727,7.28,203,3.3,9.99,1
12/11/19,8,290,Control,19,SIMGLA,2,UREBAC,40.947727,7.28,203,NA,NA,NA
12/11/19,8,291,Control,19,SIMGLA,3,INGLAU,40.947727,7.28,203,3.6,131.73,11
12/11/19,8,292,Control,19,SIMGLA,4,CECSCH,40.947727,7.28,203,NA,NA,NA
12/11/19,8,293,Control,19,SIMGLA,5,GUAGUI,40.947727,7.28,203,2.3,37.42,3
12/11/19,8,294,Control,19,SIMGLA,6,INGLAU,40.947727,7.28,203,3.4,113.65,10
12/11/19,8,295,Control,19,SIMGLA,7,SCHMOR,40.947727,7.28,203,NA,NA,NA
12/11/19,8,296,Control,19,SIMGLA,8,TETBAL,40.947727,7.28,203,3,70.92,2
12/11/19,8,297,Control,19,SIMGLA,9,GUAGUI,40.947727,7.28,203,2.3,37.42,3
12/11/19,8,298,Control,19,SIMGLA,10,UREBAC,40.947727,7.28,203,3.4,NA,NA
12/11/19,8,299,Control,19,SIMGLA,11,CECSCH,40.947727,7.28,203,NA,NA,NA
12/11/19,8,300,Control,19,SIMGLA,12,PREMON,40.947727,7.28,203,3.5,19.98,2
12/11/19,8,301,Control,19,SIMGLA,13,SCHMOR,40.947727,7.28,203,NA,NA,NA
12/11/19,8,302,Control,19,SIMGLA,14,MANBID,40.947727,7.28,203,2,29.48,3
12/11/19,8,303,Control,19,SIMGLA,15,TETBAL,40.947727,7.28,203,4,72.02,2
12/11/19,8,304,Control,19,SIMGLA,16,MANBID,40.947727,7.28,203,2.5,23.82,3
12/11/19,8,305,Control,20,SIMGLA,1,SCHMOR,35.336364,6.24,203,1.7,24.25,3
12/11/19,8,306,Control,20,SIMGLA,2,MANBID,35.336364,6.24,203,2.3,40.18,4
12/11/19,8,307,Control,20,SIMGLA,3,UREBAC,35.336364,6.24,203,2.2,3.99,1
12/11/19,8,308,Control,20,SIMGLA,4,INGLAU,35.336364,6.24,203,3.1,85.77,6
12/11/19,8,309,Control,20,SIMGLA,5,PREMON,35.336364,6.24,203,3.7,18.16,2
12/11/19,8,310,Control,20,SIMGLA,6,UREBAC,35.336364,6.24,203,NA,NA,NA
12/11/19,8,311,Control,20,SIMGLA,7,TETBAL,35.336364,6.24,203,4,86.04,3
12/11/19,8,312,Control,20,SIMGLA,8,SCHMOR,35.336364,6.24,203,2,39.61,5
12/11/19,8,313,Control,20,SIMGLA,9,PREMON,35.336364,6.24,203,4.1,22.79,2
12/11/19,8,314,Control,20,SIMGLA,10,INGLAU,35.336364,6.24,203,53,165.76,11
12/11/19,8,315,Control,20,SIMGLA,11,GUAGUI,35.336364,6.24,203,1.9,34.32,3
12/11/19,8,316,Control,20,SIMGLA,12,CECSCH,35.336364,6.24,203,NA,NA,NA
12/11/19,8,317,Control,20,SIMGLA,13,MANBID,35.336364,6.24,203,2.2,32.3,3
12/11/19,8,318,Control,20,SIMGLA,14,GUAGUI,35.336364,6.24,203,3.2,46.51,3
12/11/19,8,319,Control,20,SIMGLA,15,TETBAL,35.336364,6.24,203,3.5,137.45,5
12/11/19,8,320,Control,20,SIMGLA,16,CECSCH,35.336364,6.24,203,NA,NA,NA
12/11/19,8,321,Control,21,SIMGLA,1,INGLAU,30.252273,7.54,203,4.7,253.26,18
12/11/19,8,322,Control,21,SIMGLA,2,INGLAU,30.252273,7.54,203,3.8,204.22,17
12/11/19,8,323,Control,21,SIMGLA,3,GUAGUI,30.252273,7.54,203,2.9,37.21,3
12/11/19,8,324,Control,21,SIMGLA,4,CECSCH,30.252273,7.54,203,NA,NA,NA
12/11/19,8,325,Control,21,SIMGLA,5,SCHMOR,30.252273,7.54,203,NA,NA,NA
12/11/19,8,326,Control,21,SIMGLA,6,PREMON,30.252273,7.54,203,2.9,5.99,1
12/11/19,8,327,Control,21,SIMGLA,7,CECSCH,30.252273,7.54,203,NA,NA,NA
12/11/19,8,328,Control,21,SIMGLA,8,UREBAC,30.252273,7.54,203,2.2,2.55,1
12/11/19,8,329,Control,21,SIMGLA,9,GUAGUI,30.252273,7.54,203,2.9,32.25,2
12/11/19,8,330,Control,21,SIMGLA,10,UREBAC,30.252273,7.54,203,NA,NA,NA
12/11/19,8,331,Control,21,SIMGLA,11,MANBID,30.252273,7.54,203,2,35.94,4
12/11/19,8,332,Control,21,SIMGLA,12,MANBID,30.252273,7.54,203,1.9,35.33,4
12/11/19,8,333,Control,21,SIMGLA,13,SCHMOR,30.252273,7.54,203,NA,NA,NA
12/11/19,8,334,Control,21,SIMGLA,14,TETBAL,30.252273,7.54,203,3,103.09,4
12/11/19,8,335,Control,21,SIMGLA,15,PREMON,30.252273,7.54,203,5,35.5,3
12/11/19,8,336,Control,21,SIMGLA,16,TETBAL,30.252273,7.54,203,4.2,86.59,3
12/11/19,8,337,Drought,22,SIMGLA,1,SCHMOR,28.093182,5.2,203,2.1,57.88,7
12/11/19,8,338,Drought,22,SIMGLA,2,UREBAC,28.093182,5.2,203,2.4,2.71,1
12/11/19,8,339,Drought,22,SIMGLA,3,GUAGUI,28.093182,5.2,203,3.3,55.4,4
12/11/19,8,340,Drought,22,SIMGLA,4,CECSCH,28.093182,5.2,203,1.4,1.69,1
12/11/19,8,341,Drought,22,SIMGLA,5,UREBAC,28.093182,5.2,203,NA,NA,NA
12/11/19,8,342,Drought,22,SIMGLA,6,PREMON,28.093182,5.2,203,3.2,17.62,2
12/11/19,8,343,Drought,22,SIMGLA,7,INGLAU,28.093182,5.2,203,3.3,158.46,12
12/11/19,8,344,Drought,22,SIMGLA,8,MANBID,28.093182,5.2,203,2.3,42.4,4
12/11/19,8,345,Drought,22,SIMGLA,9,CECSCH,28.093182,5.2,203,NA,NA,NA
12/11/19,8,346,Drought,22,SIMGLA,10,MANBID,28.093182,5.2,203,2.6,48.25,4
12/11/19,8,347,Drought,22,SIMGLA,11,GUAGUI,28.093182,5.2,203,4.3,72.56,4
12/11/19,8,348,Drought,22,SIMGLA,12,TETBAL,28.093182,5.2,203,5.3,139.37,4
12/11/19,8,349,Drought,22,SIMGLA,13,PREMON,28.093182,5.2,203,3.6,19.98,2
12/11/19,8,350,Drought,22,SIMGLA,14,TETBAL,28.093182,5.2,203,4.5,184.18,5
12/11/19,8,351,Drought,22,SIMGLA,15,INGLAU,28.093182,5.2,203,4.3,214.8,13
12/11/19,8,352,Drought,22,SIMGLA,16,SCHMOR,28.093182,5.2,203,1.8,21.02,3
12/11/19,8,353,Drought,23,SIMGLA,1,UREBAC,13.906818,9.36,203,NA,NA,NA
12/11/19,8,354,Drought,23,SIMGLA,2,MANBID,13.906818,9.36,203,NA,NA,NA
12/11/19,8,355,Drought,23,SIMGLA,3,INGLAU,13.906818,9.36,203,3,106.92,10
12/11/19,8,356,Drought,23,SIMGLA,4,CECSCH,13.906818,9.36,203,NA,NA,NA
12/11/19,8,357,Drought,23,SIMGLA,5,PREMON,13.906818,9.36,203,NA,NA,NA
12/11/19,8,358,Drought,23,SIMGLA,6,CECSCH,13.906818,9.36,203,NA,NA,NA
12/11/19,8,359,Drought,23,SIMGLA,7,TETBAL,13.906818,9.36,203,NA,NA,NA
12/11/19,8,360,Drought,23,SIMGLA,8,SCHMOR,13.906818,9.36,203,NA,NA,NA
12/11/19,8,361,Drought,23,SIMGLA,9,INGLAU,13.906818,9.36,203,2.3,57.11,8
12/11/19,8,362,Drought,23,SIMGLA,10,GUAGUI,13.906818,9.36,203,NA,NA,NA
12/11/19,8,363,Drought,23,SIMGLA,11,TETBAL,13.906818,9.36,203,3,58.28,2
12/11/19,8,364,Drought,23,SIMGLA,12,UREBAC,13.906818,9.36,203,NA,NA,NA
12/11/19,8,365,Drought,23,SIMGLA,13,PREMON,13.906818,9.36,203,NA,NA,NA
12/11/19,8,366,Drought,23,SIMGLA,14,GUAGUI,13.906818,9.36,203,NA,NA,NA
12/11/19,8,367,Drought,23,SIMGLA,15,SCHMOR,13.906818,9.36,203,NA,NA,NA
12/11/19,8,368,Drought,23,SIMGLA,16,MANBID,13.906818,9.36,203,NA,NA,NA
12/11/19,8,369,Drought,24,SIMGLA,1,SCHMOR,13.093182,12.22,203,1.5,7.44,2
12/11/19,8,370,Drought,24,SIMGLA,2,CECSCH,13.093182,12.22,203,NA,NA,NA
12/11/19,8,371,Drought,24,SIMGLA,3,CECSCH,13.093182,12.22,203,NA,NA,NA
12/11/19,8,372,Drought,24,SIMGLA,4,TETBAL,13.093182,12.22,203,4.4,130.58,5
12/11/19,8,373,Drought,24,SIMGLA,5,MANBID,13.093182,12.22,203,2,23.42,3
12/11/19,8,374,Drought,24,SIMGLA,6,GUAGUI,13.093182,12.22,203,1.8,8.27,1
12/11/19,8,375,Drought,24,SIMGLA,7,MANBID,13.093182,12.22,203,2.8,32.71,3
12/11/19,8,376,Drought,24,SIMGLA,8,PREMON,13.093182,12.22,203,4.3,26.97,3
12/11/19,8,377,Drought,24,SIMGLA,9,UREBAC,13.093182,12.22,203,NA,NA,NA
12/11/19,8,378,Drought,24,SIMGLA,10,PREMON,13.093182,12.22,203,NA,NA,NA
12/11/19,8,379,Drought,24,SIMGLA,11,INGLAU,13.093182,12.22,203,4.5,94.42,9
12/11/19,8,380,Drought,24,SIMGLA,12,INGLAU,13.093182,12.22,203,3.1,104.03,9
12/11/19,8,381,Drought,24,SIMGLA,13,TETBAL,13.093182,12.22,203,4,96.49,3
12/11/19,8,382,Drought,24,SIMGLA,14,GUAGUI,13.093182,12.22,203,NA,NA,NA
12/11/19,8,383,Drought,24,SIMGLA,15,UREBAC,13.093182,12.22,203,NA,NA,NA
12/11/19,8,384,Drought,24,SIMGLA,16,SCHMOR,13.093182,12.22,203,NA,NA,NA
12/11/19,8,385,Control,25,SIMGLA,1,PREMON,39.209091,6.76,203,4,30.15,3
12/11/19,8,386,Control,25,SIMGLA,2,INGLAU,39.209091,6.76,203,4,146.72,12
12/11/19,8,387,Control,25,SIMGLA,3,UREBAC,39.209091,6.76,203,2,1.6,1
12/11/19,8,388,Control,25,SIMGLA,4,CECSCH,39.209091,6.76,203,NA,NA,NA
12/11/19,8,389,Control,25,SIMGLA,5,GUAGUI,39.209091,6.76,203,2.7,75.25,5
12/11/19,8,390,Control,25,SIMGLA,6,SCHMOR,39.209091,6.76,203,3.4,64.67,6
12/11/19,8,391,Control,25,SIMGLA,7,INGLAU,39.209091,6.76,203,4.5,176.92,12
12/11/19,8,392,Control,25,SIMGLA,8,PREMON,39.209091,6.76,203,3.5,19.89,2
12/11/19,8,393,Control,25,SIMGLA,9,CECSCH,39.209091,6.76,203,NA,NA,NA
12/11/19,8,394,Control,25,SIMGLA,10,MANBID,39.209091,6.76,203,2.4,29.07,3
12/11/19,8,395,Control,25,SIMGLA,11,SCHMOR,39.209091,6.76,203,3,54,5
12/11/19,8,396,Control,25,SIMGLA,12,GUAGUI,39.209091,6.76,203,2.6,70.08,5
12/11/19,8,397,Control,25,SIMGLA,13,TETBAL,39.209091,6.76,203,4.4,92.37,3
12/11/19,8,398,Control,25,SIMGLA,14,UREBAC,39.209091,6.76,203,NA,NA,NA
12/11/19,8,399,Control,25,SIMGLA,15,MANBID,39.209091,6.76,203,2,29.28,3
12/11/19,8,400,Control,25,SIMGLA,16,TETBAL,39.209091,6.76,203,NA,NA,NA
12/11/19,8,401,Drought,26,SIMGLA,1,INGLAU,14.061364,8.32,203,3.3,136.92,10
12/11/19,8,402,Drought,26,SIMGLA,2,PREMON,14.061364,8.32,203,NA,NA,NA
12/11/19,8,403,Drought,26,SIMGLA,3,SCHMOR,14.061364,8.32,203,NA,NA,NA
12/11/19,8,404,Drought,26,SIMGLA,4,TETBAL,14.061364,8.32,203,NA,NA,NA
